Timestamp,Inverter_Status,AC_Power,AC_Current,AC_Voltage,AC_Frequency,DC_Current,DC_Voltage
2023-10-13 13:16:00,4.0,4095.0,19.47,210.22,60.02,10.78,391.57
2023-10-13 13:17:00,4.0,4083.33,19.43,210.13,60.01,10.74,392.93
2023-10-13 13:18:00,4.0,4097.67,19.5,210.15,59.98,10.76,391.65
2023-10-13 13:19:00,4.0,4122.0,19.61,210.18,59.98,10.78,395.28
2023-10-13 13:20:00,4.0,4123.17,19.61,210.17,60.0,10.78,395.43
2023-10-13 13:21:00,4.0,4123.0,19.64,209.95,59.99,10.78,395.27
2023-10-13 13:22:00,4.0,4127.67,19.65,210.07,60.0,10.76,394.55
2023-10-13 13:23:00,4.0,4133.67,19.69,209.97,60.0,10.72,397.88
2023-10-13 13:24:00,4.0,4115.67,19.6,210.0,59.99,10.68,396.07
2023-10-13 13:25:00,4.0,4098.0,19.53,209.8,59.99,10.6,395.0
2023-10-13 13:26:00,4.0,4092.8,19.5,209.98,60.01,10.64,396.18
2023-10-13 13:27:00,4.0,4077.5,19.41,210.0,60.0,10.72,393.12
2023-10-13 13:28:00,4.0,4057.33,19.32,209.93,60.0,10.72,391.6
2023-10-13 13:29:00,4.0,4045.33,19.24,210.25,60.0,10.66,392.73
2023-10-13 13:30:00,4.0,4032.0,19.18,210.2,60.0,10.6,394.2
2023-10-13 13:31:00,4.0,4031.6,19.17,210.36,60.0,10.68,389.42
2023-10-13 13:32:00,4.0,4027.33,19.17,210.12,59.98,10.66,388.63
2023-10-13 13:33:00,4.0,4022.0,19.14,210.07,59.98,10.66,389.73
2023-10-13 13:34:00,4.0,4024.5,19.17,209.88,59.98,10.62,390.2
2023-10-13 13:35:00,4.0,4033.4,19.24,209.66,59.97,10.62,389.1
2023-10-13 13:36:00,4.0,4023.83,19.17,209.88,59.97,10.62,390.65
2023-10-13 13:37:00,4.0,4014.17,19.11,209.98,59.97,10.62,388.7
2023-10-13 13:38:00,4.0,3989.5,19.0,209.92,59.99,10.56,390.08
2023-10-13 13:39:00,4.0,3985.5,18.99,209.9,59.99,10.6,387.75
2023-10-13 13:40:00,4.0,3983.83,18.99,209.8,59.98,10.52,389.5
2023-10-13 13:41:00,4.0,3997.83,19.02,210.13,59.99,10.56,391.12
2023-10-13 13:42:00,4.0,3980.67,18.97,209.88,59.99,10.56,389.72
2023-10-13 13:43:00,4.0,3968.17,18.92,209.7,59.98,10.48,392.58
2023-10-13 13:44:00,4.0,3981.67,18.99,209.7,59.98,10.42,394.35
2023-10-13 13:45:00,4.0,3986.0,18.99,209.82,59.97,10.4,394.5
2023-10-13 13:46:00,4.0,3991.0,19.01,210.0,59.99,10.4,393.98
2023-10-13 13:47:00,4.0,4001.5,19.08,209.75,60.0,10.5,394.47
2023-10-13 13:48:00,4.0,3991.33,19.02,209.87,60.0,10.42,394.68
2023-10-13 13:49:00,4.0,3975.33,18.93,210.0,60.01,10.4,394.55
2023-10-13 13:50:00,4.0,3954.67,18.84,209.92,60.0,10.32,394.13
2023-10-13 13:51:00,4.0,3940.5,18.77,209.83,60.0,10.32,394.85
2023-10-13 13:52:00,4.0,3934.83,18.75,209.88,59.98,10.28,394.32
